,content,NER,label
2400,"Về khả năng chụp hình selfie , Google Pixel 5 cho ra VK Mobile VK2200 với khả năng tiết kiệm năng lượng tốt và ổn định nhất dù được chụp trong điều kiện ngược ánh sáng mặt trời , không bị cháy sáng quá nhiều .","[0, 0, 0, 5, 6, 6, 0, 1, 2, 2, 0, 0, 1, 2, 2, 0, 5, 6, 6, 6, 6, 6, 7, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3
2892,"Như bạn có thể thấy trong bài so sánh , iPhone 12 Pro và Galaxy Note 20 Ultra đồng hạng nhất , trong khi Samsung T639 đứng vị trí cuối cùng về khoản lượng chi tiết tái tạo .","[0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 1, 2, 2, 0, 3, 4, 4, 4, 7, 8, 8, 0, 0, 0, 1, 2, 7, 8, 8, 8, 8, 0, 0, 5, 6, 6, 6, 6, 0]",4
3596,"Ngoài ra , còn một yếu tố nữa chính là việc chiếc Samsung Galaxy Music Duos S6012 là các bản cập nhật nhỏ nhất , đồng nghĩa với việc diện tích tản nhiệt cũng thấp hơn ; ít nhiều ảnh hưởng đến hiệu năng thuần của con chip .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 5, 6, 6, 6, 7, 8, 0, 0, 0, 0, 0, 5, 6, 6, 6, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5
1722,Vì Ulefone Note 8P đều là sản phẩm ấn tượng trong phân khúc của chính nó .,"[0, 1, 2, 2, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0]",2
1667,Sự chênh lệch về các điểm chuẩn cũng không đáng kể .,"[7, 8, 8, 8, 5, 6, 6, 8, 8, 8, 8, 0]",2
2884,Huawei Y6 đang là một trong những smartphone đắt nhất của Samsung .,"[1, 2, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 0]",4
2994,"Siemens SXG75 có màn hình phụ nhỏ nhất , từ đó có thể dự đoán được chất lượng ảnh chụp camera tele của iPhone 14 Pro Max .","[1, 2, 0, 5, 6, 6, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
886,"Khác với iPhone 14 và iPhone 14 Plus , iPhone 14 Pro và iPhone 14 Pro Max sở hữu màn hình thế hệ mới - Dynamic Island với khả năng tùy biến thú vị .","[7, 0, 3, 4, 4, 4, 4, 4, 0, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
4056,"Rõ ràng , đây là những chơi game tương đối thấp , ít nhất là khi so sánh với Nokia X1-00 .","[0, 0, 0, 0, 0, 0, 5, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 3, 4, 0]",7
4595,Đó là một Gigabyte GSmart MS820 được nhô lên hơi cao so với Samsung Galaxy A70 cùng hệ thống 3 ống kính camera ở bên trong .,"[0, 0, 0, 1, 2, 2, 0, 7, 8, 8, 8, 8, 8, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8
333,"Tuy nhiên , con chip trên dòng iPhone được đánh giá cao hơn ở khả năng tối ưu hiệu suất và ổn định hơn .","[0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 7, 8, 0, 5, 6, 6, 6, 6, 6, 0, 7, 8, 8, 0]",6
153,Chiến thắng rõ ràng đã thuộc về camera Galaxy S23 Ultra khi máy được trang bị cảm biến ISOCELL HP2 200MP .,"[7, 8, 0, 0, 0, 0, 0, 5, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6
721,"Cả hai điện thoại đều chạy Android 11 thông qua One UI của Samsung , mặc dù phiên bản của Z Fold3 có sự khác biệt đáng kể để phù hợp với màn hình phụ .","[3, 4, 4, 4, 7, 8, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 7, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0]",1
373,"Trong khả năng chụp ảnh này , Samsung S20 Ultra đã hoàn toàn áp đảo ROG Phone 2 .","[0, 5, 6, 6, 6, 0, 0, 1, 2, 2, 0, 7, 8, 8, 8, 3, 4, 4, 0]",6
312,Điểm hiệu năng này nếu so sánh với các smartphone khác trong phân khúc thuộc hàng rất tốt .,"[5, 6, 6, 6, 0, 0, 0, 0, 3, 4, 4, 4, 4, 4, 7, 8, 8, 8, 0]",6
1849,camera sau của Samsung Q100 đều rất sắc nét và sẽ mang lại cho bạn trải nghiệm ấn tượng .,"[5, 6, 0, 1, 2, 7, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2
1622,"Theo công bố của Samsung , BLU Studio 5.0 HD LTE sẽ có sự thay đổi ở CPU và truyền dữ liệu , tuy nhiên hãng không nêu cụ thể sự khác biệt .","[0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 7, 8, 0, 5, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
42,"Trong khi đó , Samsung Galaxy A73 được ứng dụng công nghệ màn hình SUPER AMOLED + kích thước lớn và sắc nét hơn với tỷ lệ tương tự .","[0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 5, 6, 7, 8, 0]",6
2693,"Như bạn có thể thấy trong bài so sánh , iPhone 12 Pro và Galaxy Note 20 Ultra đồng hạng nhất , trong khi Karbonn A2 đứng vị trí cuối cùng về khoản ngoại hình .","[0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 1, 2, 2, 0, 3, 4, 4, 4, 7, 8, 8, 0, 0, 0, 1, 2, 7, 8, 8, 8, 8, 0, 0, 5, 6, 0]",4
417,Thậm chí chipset này có thể ngang bằng với A16 Bionic trên iPhone 14 .,"[0, 0, 1, 2, 0, 0, 7, 8, 0, 3, 4, 4, 4, 4, 0]",2
4705,Nokia 1650 có tổng thể nhỉnh hơn đôi chút cho với alcatel One Touch Star và hơn hẳn so với 11 Pro Max ra mắt vào năm ngoái .,"[1, 2, 0, 5, 6, 7, 8, 8, 8, 0, 0, 3, 4, 4, 4, 0, 7, 8, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0]",8
4484,Dù độ phân giải không chênh lệch mấy những vì hiệu năng của chip YU Yunicorn to hơn nên mất độ điểm ảnh chỉ khoảng 400 ppi .,"[0, 5, 6, 6, 7, 8, 8, 8, 0, 0, 5, 6, 6, 6, 1, 2, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8
704,"Có thể thấy Galaxy Note 20 Ultra mang nhiều cải tiến vượt trội từ thiết kế , màn hình , camera lẫn hiệu năng .","[0, 0, 0, 1, 2, 2, 2, 0, 0, 7, 8, 8, 8, 0, 5, 6, 0, 5, 6, 0, 5, 0, 5, 6, 0]",6
732,"Về cấu hình , hai sản phẩm này được trang bị các loại chipset và hệ điều hành mới nhất hiện nay .","[0, 5, 6, 0, 3, 4, 4, 4, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0]",2
944,des : OPPO Find N2 Flip sở hữu phần máy ảnh ấn tượng hơn,"[0, 0, 1, 2, 2, 2, 0, 0, 0, 5, 6, 7, 8, 8]",6
3614,"Ngoài ra , còn một yếu tố nữa chính là việc chiếc LG KM900 Arena là bộ 3 camera nhỏ nhất , đồng nghĩa với việc diện tích tản nhiệt cũng thấp hơn ; ít nhiều ảnh hưởng đến hiệu năng thuần của con chip .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 5, 6, 6, 7, 8, 0, 0, 0, 0, 0, 5, 6, 6, 6, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5
1806,"Nổi bật ở mặt sau vẫn là độ sáng tối đa 1750 nits , chúng được xếp dọc ở góc trên bên trái như Ericsson T36 .","[0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 4, 0]",2
1018,"Tại sự kiện ra mắt , Galaxy A73 5G sẽ được trang bị con chip Snapdragon 778G , đây là sự nâng cấp nhẹ so với người tiền nhiệm .","[0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 5, 6, 6, 6, 0, 0, 0, 0, 7, 8, 8, 0, 0, 3, 4, 4, 0]",6
907,Và Snapdragon 450   không nhanh và mạnh như những điện thoại tầm trung hay cao cấp .,"[0, 1, 2, 0, 7, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
1693,Do đó bạn sẽ không thấy sự chênh lệch đáng kể khi trải nghiệm thực tế về kết quả đa lõi geekbench .,"[0, 0, 0, 0, 7, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 6, 0]",2
2791,Bird G118 đang là một trong những smartphone đắt nhất của Samsung .,"[1, 2, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 0]",4
4368,"Ngược lại , chi tiết của Samsung Galaxy J2 Core (2020) “ truyền thống ” hơn , nên mức giá của S22 Ultra rẻ hơn là điều dễ hiểu .","[0, 0, 0, 5, 6, 0, 1, 2, 2, 2, 2, 7, 8, 8, 8, 8, 0, 0, 5, 6, 0, 1, 2, 7, 8, 0, 0, 0, 0, 0]",8
519,"Samsung Galaxy M31 Prime được trang bị pin 6,000 mAh lớn hơn và việc sử dụng màn hình AMOLED tiết kiệm năng lượng nên nó cho thời gian sử dụng tốt nhất trong bộ ba điện thoại ngày hôm nay .","[1, 2, 2, 2, 0, 0, 0, 5, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 6, 6, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0]",6
814,Ngoại trừ việc dù không có ToF nhưng Galaxy S10 Plus vẫn nhận diện tóc trên đầu của chủ thể tốt hơn P30 Pro .,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 5, 6, 6, 6, 6, 6, 6, 6, 7, 8, 3, 4, 0]",6
818,"Galaxy S10 Plus hơi tỏ ra thua thiệt khi chụp selfie , phần lớn hình ảnh bị phủ bởi 1 lớp sương trắng .","[1, 2, 2, 0, 7, 8, 8, 8, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
3449,"LG Velvet 5G không còn là thông số camera trước mạnh mẽ nhất trong thế giới smartphone nữa , tuy nhiên vẫn vô cùng khoẻ để thực hiện tất cả các tác vụ mượt mà .","[1, 2, 2, 7, 8, 8, 5, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5
1522,Thiết kế và viên pin có dung lượng tương đương là những điểm khác biệt dễ nhận thấy nhất trên QMobile Noir X800 và Ulefone Armor 8 5G .,"[5, 6, 0, 5, 6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 1, 2, 2, 0, 3, 4, 4, 4, 0]",1
1638,"Trong khi đó , Huawei Y9 (2018) được ứng dụng công nghệ màn hình SUPER AMOLED + kích thước lớn và sắc nét hơn với khả năng mở gập tương tự .","[0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 5, 6, 6, 6, 7, 8, 0]",2
3557,"Spice M-4250 không còn là cách bố trí camera sau mạnh mẽ nhất trong thế giới smartphone nữa , tuy nhiên vẫn vô cùng khoẻ để thực hiện tất cả các tác vụ mượt mà .","[1, 2, 7, 8, 8, 5, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5
4527,Về cơ bản thì vivo X6S sẽ to hơn Gigabyte GSmart S1200 .,"[0, 0, 0, 0, 1, 2, 0, 7, 8, 3, 4, 4, 0]",8
1700,"O2 Cosmo cũng hỗ trợ mức fps trung bình và một lần nữa , Xiaomi nhanh hơn rất nhiều với tốc độ 50W so với chỉ 10W trên Galaxy .","[1, 2, 7, 8, 8, 5, 6, 6, 6, 0, 0, 0, 0, 0, 1, 7, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",2
3526,"Toshiba G500 không còn là tiết kiệm thời lượng sử dụng mạnh mẽ nhất trong thế giới smartphone nữa , tuy nhiên vẫn vô cùng khoẻ để thực hiện tất cả các tác vụ mượt mà .","[1, 2, 7, 8, 8, 5, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5
3734,Nếu so sánh với một số chipset khác như Dimensity 9000 hay Asus P525 thì có hơi thấp một chút .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 3, 4, 0, 0, 7, 8, 8, 8, 0]",7
3046,Micromax X250 cũng có trải nghiệm facetime lớn nhất trong Galaxy S20 Series vừa ra mắt .,"[1, 2, 0, 0, 5, 6, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 0]",5
1883,"Trong điều kiện ánh sáng tốt , các góc chụp tương đối tốt ở Xiaomi Redmi Note 7 Pro , tuy nhiên nếu nhìn kĩ hơn một chút thì Google Pixel 6 Pro giữ màu tốt ở những gam màu nóng trong khi iPhone 13 Pro lại giữ màu tốt hơn ở gam màu lạnh .","[0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 7, 8, 8, 8, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 7, 8, 8, 8, 0, 5, 6, 6, 0]",2
2592,"Asus ZenFone Live (L2) có ổn định hình ảnh quang học nhỏ nhất , từ đó có thể dự đoán được chất lượng ảnh chụp camera tele của iPhone 14 Pro Max .","[1, 2, 2, 2, 0, 5, 6, 6, 6, 6, 6, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
379,Mức dung lượng lưu trữ 512GB giống như model cao cấp của S20 Ultra nhưng giá lại rẻ hơn rất nhiều .,"[5, 6, 6, 6, 6, 0, 7, 8, 3, 4, 4, 4, 4, 4, 0, 5, 0, 7, 8, 8, 8, 0]",6
3775,Một chất lượng ảnh chụp IPS LCD hiển thị yếu hơn nhưng lại có tốc độ làm mới tới 120Hz và độ sáng cao .,"[0, 5, 6, 6, 6, 2, 2, 5, 6, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
4003,Nhưng ảnh chụp đêm 1080P thấp hơn cho phép bù đắp lợi thế tiêu thụ pin so với Motorola C550 .,"[0, 5, 6, 6, 0, 7, 8, 0, 0, 0, 0, 7, 8, 5, 6, 6, 0, 0, 3, 4, 0]",7
2251,Điện thoại BLU Dash L4 được trang bị tổng thể khủng nhất trên thị trường hiện nay nhờ một bước đột phá trong thiết kế .,"[0, 0, 1, 2, 2, 0, 0, 0, 5, 6, 7, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3
4439,Về cơ bản thì BQ Aquaris U Lite sẽ to hơn Oppo Find 7 .,"[0, 0, 0, 0, 1, 2, 2, 2, 0, 7, 8, 3, 4, 4, 0]",8
2148,"Google gần đây vừa chính thức ra mắt điện thoại vivo Xplay5 Elite mới , dòng máy này sở hữu nhiều thông số kỹ thuật tuyệt vời về phần cứng cũng như màn hình , camera tốt nhất từ trước đến nay .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 5, 6, 0, 5, 7, 8, 8, 8, 8, 8, 0]",3
3726,"Tuy nhiên , khi trải nghiệm bạn sẽ thấy sạc có dây 25w Samsung M3200 Beat s lớn hơn đáng kể .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 1, 2, 2, 2, 7, 8, 8, 8, 0]",6
2144,Samsung trang bị cho Galaxy A24 con chip Samsung Galaxy Grand Prime Duos TV được sản xuất trên tiến trình 6nm và là một trong những CPU mạnh m ẽ hàng đầu trong phân khúc tầm trung – giá rẻ trên thi trường hiện nay .,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0]",3
2566,"Như bạn có thể thấy trong bài so sánh , iPhone 12 Pro và Galaxy Note 20 Ultra đồng hạng nhất , trong khi Samsung I7500 Galaxy đứng vị trí cuối cùng về khoản hệ thống máy ảnh .","[0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 1, 2, 2, 0, 3, 4, 4, 4, 7, 8, 8, 0, 0, 0, 1, 2, 2, 7, 8, 8, 8, 8, 0, 0, 5, 6, 6, 6, 0]",4
1803,"Khi cập nhật lên Android 10 , Sagem MC 939 WAP cũng sở hữu phơi sáng thời thượng tương tự như ZTE PF112 HD .","[0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 7, 8, 8, 5, 6, 0, 0, 0, 0, 0, 3, 4, 4, 0]",2
3621,Motorola V66 cũng có chụp ảnh selfie lớn nhất trong Galaxy S20 Series vừa ra mắt .,"[1, 2, 0, 0, 5, 6, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 0]",5
3967,"công suất sạc trên Gionee Marathon M5 lite chỉ đạt được 58.7% , rất thấp khi so với con số 77.8% của Nokia 105 .","[5, 6, 6, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 7, 8, 8, 8, 8, 0, 0, 0, 0, 3, 4, 0]",7
1594,verykool SL5560 Maverick Pro không giống như VK Mobile VK530 do TSMC sản xuất .,"[1, 2, 2, 2, 7, 8, 8, 3, 4, 4, 0, 0, 0, 0, 0]",1
4328,Huawei T552 đúng như tên gọi của nó là phiên bản với thời lượng pin nhỏ gọn hơn của QMobile Noir Z6 .,"[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 7, 8, 8, 0, 3, 4, 4, 0]",8
1706,ZTE Rio đều có độ hoàn thiện .,"[1, 2, 7, 8, 5, 6, 6, 0]",2
4721,Plum Trigger Z104 đúng như tên gọi của nó là phiên bản với ngoại hình nhỏ gọn hơn của BLU Vivo 5R .,"[1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 7, 8, 8, 0, 3, 4, 4, 0]",8
3790,"Rõ ràng , đây là những màu áo tương đối thấp , ít nhất là khi so sánh với Nokia 6170 .","[0, 0, 0, 0, 0, 0, 5, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 3, 4, 0]",7
1820,Tuy nhiên Gigabyte GSmart GS202 cùng được sản xuất trên tiến trình 4nm nhưng bông hoa lại không có quá nhiều chênh lệch .,"[0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 7, 8, 8, 8, 8, 8, 0]",2
2562,"Philips S800 có khung và mặt lưng làm từ nhựa nhỏ nhất , từ đó có thể dự đoán được chất lượng ảnh chụp camera tele của iPhone 14 Pro Max .","[1, 2, 0, 5, 6, 6, 6, 6, 6, 6, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
2559,"alcatel One Touch Snap có trải nghiệm giao diện nhỏ nhất , từ đó có thể dự đoán được chất lượng ảnh chụp camera tele của iPhone 14 Pro Max .","[1, 2, 2, 2, 0, 5, 6, 6, 6, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
4208,thời lượng sử dụng của Nokia 3310 4G thấp hơn so với HTC Desire U .,"[5, 6, 6, 6, 0, 1, 2, 2, 7, 8, 0, 0, 3, 4, 4, 0]",7
1582,"Không sở hữu sự tương đồng về mặt chất lượng như bộ đôi NEC e228 và iPhone 12 , Apple đã lợi dụng không gian lớn bên trong Asus P735 để trang bị cho mẫu smartphone này hệ thống camera chất lượng hơn .","[7, 8, 8, 8, 8, 8, 0, 0, 5, 6, 0, 0, 0, 3, 4, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 2, 2, 5, 6, 6, 7, 8, 8, 0]",1
2547,"Unnecto Air 4.5 có các tính năng hỗ trợ nhỏ nhất , từ đó có thể dự đoán được chất lượng ảnh chụp camera tele của iPhone 14 Pro Max .","[1, 2, 2, 0, 5, 6, 6, 6, 6, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
319,"Màn hình của Pixel 7 Pro với các thông số như trên sẽ mang đến màn hình mới với độ tương phản cao , màu sắc trung thực hơn so với iPhone 15 Plus .","[1, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 7, 8, 8, 0, 0, 3, 4, 4, 0]",6
4321,Trong khi ZTE Grand X2 dải động của cảm biến sáng hơn .,"[0, 0, 1, 2, 2, 5, 6, 6, 6, 6, 7, 8, 0]",8
3364,Samsung Galaxy J5 Prime cũng có kết quả đa lõi geekbench lớn nhất trong Galaxy S20 Series vừa ra mắt .,"[1, 2, 2, 2, 0, 0, 5, 6, 6, 6, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 0]",5
1763,độ sâu trường ảnh cho ra khá giống Yezz Max 1 Plus .,"[5, 6, 6, 6, 0, 0, 7, 8, 3, 4, 4, 4, 0]",2
2843,"Như bạn có thể thấy trong bài so sánh , iPhone 12 Pro và Galaxy Note 20 Ultra đồng hạng nhất , trong khi Nokia 8110 đứng vị trí cuối cùng về khoản mở khóa màn hình .","[0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 1, 2, 2, 0, 3, 4, 4, 4, 7, 8, 8, 0, 0, 0, 1, 2, 7, 8, 8, 8, 8, 0, 0, 5, 6, 6, 6, 0]",4
4546,"Ngược lại , các tiện ích của Samsung E100 “ truyền thống ” hơn , nên mức giá của S22 Ultra rẻ hơn là điều dễ hiểu .","[0, 0, 0, 5, 6, 6, 0, 1, 2, 7, 8, 8, 8, 8, 0, 0, 5, 6, 0, 1, 2, 7, 8, 0, 0, 0, 0, 0]",8
2141,"Lenovo Yoga Smart Tab có bộ nhớ trong 256gb mỏng nhẹ thuộc hàng top trong phân khúc , chỉ 7.9 mm .","[1, 2, 2, 2, 0, 5, 6, 6, 6, 7, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0]",3
213,Thiết kế của Samsung A51 mỏng nhẹ hơn Samsung A31 .,"[5, 6, 0, 1, 2, 7, 8, 8, 3, 4, 0]",6
4433,Motorola Moto Z Play có vẻ nặng hơn Nokia 6020 .,"[1, 2, 2, 2, 0, 0, 7, 8, 3, 4, 0]",8
3497,"Samsung Galaxy Grand 2 không còn là độ trễ mạnh mẽ nhất trong thế giới smartphone nữa , tuy nhiên vẫn vô cùng khoẻ để thực hiện tất cả các tác vụ mượt mà .","[1, 2, 2, 2, 7, 8, 8, 5, 6, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5
803,"Nhờ đó , chất lượng hình ảnh trên iPhone 12 Pro Max hứa hẹn sẽ có chất lượng vượt trội hơn so với người anh em của mình .","[0, 0, 0, 5, 6, 1, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 3, 4, 4, 4, 4, 0]",6
4132,Phần cứng camera tương đương nhưng macro cùng Xiaomi Redmi 10X 4G có hiệu suất thấp hơn .,"[5, 6, 6, 7, 8, 0, 1, 0, 1, 2, 2, 2, 0, 5, 6, 7, 8, 0]",7
105,Cả hai đều có thể hoạt động trên giao diện One UI 4 và có lượng RAM 8GB .,"[3, 4, 7, 8, 8, 5, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 5, 6, 0]",2
4458,"Ngược lại , giao diện phần mềm của Sagem MW 3020 “ truyền thống ” hơn , nên mức giá của S22 Ultra rẻ hơn là điều dễ hiểu .","[0, 0, 0, 5, 6, 6, 6, 0, 1, 2, 2, 7, 8, 8, 8, 8, 0, 0, 5, 6, 0, 1, 2, 7, 8, 0, 0, 0, 0, 0]",8
3805,Tất nhiệt Motorola ROKR W5 “ nhạt nhòa ” hơn so với Maxon MX-C11 và OLED khá nhiều .,"[0, 0, 1, 2, 2, 7, 8, 8, 8, 8, 0, 0, 3, 4, 0, 3, 0, 0, 0]",7
2806,"Yezz Epic T7FD có dung lượng bộ nhớ 128gb nhỏ nhất , từ đó có thể dự đoán được chất lượng ảnh chụp camera tele của iPhone 14 Pro Max .","[1, 2, 2, 0, 5, 6, 6, 6, 6, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
1465,tối ưu hóa theo hai trường phái khác nhau,"[5, 6, 6, 0, 0, 0, 0, 7, 8]",1
2953,Samsung Metro TV đang là một trong những smartphone đắt nhất của Samsung .,"[1, 2, 2, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 0]",4
565,"Trước khi nói về khả năng chơi game , mình thấy tốc độ làm mới màn hình của chiếc M51 này chỉ ở mức 60Hz . Ban đầu cảm thấy quá thấp so với các màn hình có tốc độ làm mới 90 Hz hay 120 Hz của Realme hoặc Xiaomi .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0]",7
4793,Apple iPad Pro 10.5 (2017) đúng như tên gọi của nó là phiên bản với tách biệt chủ thể nhỏ gọn hơn của Spice Smart Flo 508 (Mi-508) .,"[1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 7, 8, 8, 0, 3, 4, 4, 4, 4, 0]",8
4345,Đó là một Huawei P9 được nhô lên hơi cao so với HTC One M9 cùng hệ thống 3 ống kính camera ở bên trong .,"[0, 0, 0, 1, 2, 0, 7, 8, 8, 8, 8, 8, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8
2524,"Haier M160 có độ tương phản nhỏ nhất , từ đó có thể dự đoán được chất lượng ảnh chụp camera tele của iPhone 14 Pro Max .","[1, 2, 0, 5, 6, 6, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
