,Input sentence,isComparative
2674,"iPhone 14 Pro và iPhone 14 Pro Max được hoàn thiện từ khung thép cao cấp, vuông vức, kính bảo vệ Ceramic Shield và khả năng chống bụi/nước IP68.",0
2675,"Ngoài ra, các màu có trên iPhone 14 Pro và 14 Pro Max đều cực kì sang trọng, trong đó màu mới là màu tím, bên cạnh ba màu cũ là vàng, bạc và đen.",1
2676,Đẳng cấp với màn hình hàng đầu,0
2677,iPhone 14 Pro (6.1 inch) và iPhone 14 Pro Max (6.7 inch) đẳng cấp với màn hình đứng đầu trên thị trường.,0
2678,"Màn hình sở hữu tấm nền OLED Super Retina XDR, độ sáng 2.000 nits, tần số quét 120Hz cho chi tiết sắc nét và sống động, giải trí, xem phim hay gaming đều hoàn hảo.",0
2679,"Chưa dừng lại, iPhone 14 Pro và iPhone 14 Pro Max còn dùng công nghệ ProMotion, cho phép tần số quét thích ứng từ 1Hz đến 120Hz, cho tốc độ mượt phù hợp cho từng ứng dụng, đảm bảo trải nghiệm đẳng cấp lẫn tiết kiệm pin hiệu quả.",0
2680,"Đồng thời, cả hai điện thoại còn nhận được tính năng Màn hình luôn bật được tối ưu thông minh hơn khi có thể giữ nguyên màu sắc màn hình khóa để bạn xem nội dung nhanh chóng, tiện lợi.",0
2681,Khác với Android là màn hình đen đơn thuần.,0
2682,Camera 48MP là tâm điểm,0
2683,"Lần đầu tiên phiên bản iPhone mới nhận được cải tiến vượt trội khi camera chính có độ phân giải 48MP, cho hình ảnh sắc nét và nhiều chi tiết hơn 4 lần.",1
2684,"Đồng thời, Apple cũng nâng cấp kích thước cảm biến lên tới 65%, cải thiện chụp đêm một cách hiệu quả.",0
2685,"Ngoài ra, camera tele cũng có chất lượng quang học gấp đôi bản tiền nhiệm, giúp bạn chụp zoom tốt hơn với khả năng zoom 2x và 3x.",1
2686,"Camera trước của cả hai cũng có tính năng Tự động lấy nét, giúp lấy nét chuẩn xác và sắc nét hơn.",0
2687,Chip A16 Bionic – sức mạnh vô đối trên smartphone,0
2688,"Khác với bản tiêu chuẩn, bản Pro được tích hợp chip A16 Bionic cực mạnh, vượt mặt tất cả các đối thủ hiện nay trên thị trường.",1
2689,"Chip mới có gần 16 tỷ bóng bán dẫn, 6 lõi CPU, 5 lõi GPU, ISP nâng cao và tiết kiệm pin hiệu quả, giúp iPhone 14 Pro và 14 Pro Max xử lý siêu nhanh, phản hồi ngay lập tức mọi tác vụ.",0
2690,Thời lượng pin đáng kinh ngạc,0
2691,iPhone 14 Pro và 14 Pro Max mang lại thời gian sử dụng cả ngày dài.,0
2692,Cụ thể trong một lần sạc bạn có thể xem video liên tục đến 29 giờ (iPhone 14 Pro Max) và 23 giờ (iPhone 14 Pro).,0
2693,"Dòng iPhone 14 series năm nay là một sự nâng cấp đẳng cấp và đầy sự sáng tạo, thú vị.",0
2694,Apple cũng lắng nghe người dùng khi mang đến tận 4 phiên bản cho từng đối tượng khách hàng.,0
2695,Nếu bạn thích chiếc iPhone mới tiêu chuẩn thì chọn iPhone 14 là hợp lý.,0
2696,Ở bản iPhone 14 Plus dành cho người dùng thích màn hình lớn với giá phải chăng.,0
2697,Hai bản Pro là sự hoàn hảo khi tập hợp những công nghệ hàng đầu với hai chọn lựa kích thước: 6.1 inch (iPhone 14 Pro) và 6.7 inch (iPhone 14 Pro Max).,0
2698,"Hy vọng với nội dung đánh giá iPhone 14 series trên, bạn sẽ hiểu hơn các phiên bản trong dòng iPhone 14 có thể tìm được mẫu iPhone 14 ưng ý.",0
2699,"title: Đánh giá Samsung Galaxy A11: Giá rẻ, 3 camera sau cùng pin khỏe",0
2700,Phân khúc giá rẻ đang là nơi cạnh tranh cực nóng giữa các thương hiệu điện thoại Android.,0
2701,Samsung cũng không nằm ngoài số đó với nhiều mẫu điện thoại giá rẻ của mình.,0
2702,Một đại diện tốt nhất của Samsung ở tầm giá dưới 3 triệu phải nói tới chính là Samsung Galaxy A11.,0
2703,"Màn hình đục lỗ, 3 camera sau, pin khỏe, sạc nhanh… liệu những điều này có đủ để giúp chiếc điện thoại này cạnh tranh trong phân khúc đang rất khốc liệt này không?",0
2704,Bài viết này hãy cùng mình đánh giá chi tiết về chiếc  điện thoại Samsung mới nhất  này nhé!,0
2705,Đánh giá chi tiết điện thoại Samsung Galaxy A11,0
2706,Nhìn chung phong cách thiết kế của chiếc Samsung Galaxy A11 không có gì khác biệt so với các mẫu điện thoại tầm trung giá rẻ khác của Samsung.,1
2707,"Nó vẫn vậy, màn hình phẳng, vỏ nhựa, khung nhựa bo tròn ở các góc.",0
2708,Nhưng A11 vẫn có những đặc điểm riêng của nó.,0
2709,alt: Samsung Galaxy A11,0
2710,des: Samsung Galaxy A11,0
2711,Hoàn thiện bằng nhựa mặc dù mang cảm giác “rẻ tiền” nhưng nó cho cảm giác cầm nắm khá tốt.,0
2712,Hơn nữa nó cũng khiến điện thoại đủ nhẹ – 177g và đủ mỏng – 8mm.,0
2713,"Mặt trước là một màn hình đục lỗ khá lớn 6.4 inch, tương đương với các đối thủ.",0
2714,Phần đục lỗ khá nhỏ ở góc trên bên trái chứa một camera selfie.,0
2715,Mặt trước Samsung Galaxy A11,0
2716,Các cạnh bên của màn hình cũng khá mỏng và cạnh trên cũng như vậy.,0
2717,"Nhưng cạnh dưới của nó vẫn khá dày, tất nhiên không thể yêu cầu màn hình tràn viền ở một điện thoại giá rẻ như vậy được.",0
2718,"Dải loa thoại nằm giữa màn hình và khung máy ở phía trên, nó không thu hút nhưng vẫn ở đó và làm việc rất tốt.",0
2719,"Mặt sau được hoàn thiện bằng nhựa bóng với nhiều màu sắc để lựa chọn, bao gồm: Black, White, Blue, Red.",0
2720,Hoàn thiện bóng nâng cao sự sang trọng của điện thoại nhưng lại là nơi bám vân tay và bụi bẩn khá nhiều.,0
2721,Mặt sau Samsung Galaxy A11,0
2722,"Nổi bật ở mặt sau vẫn là bộ 3 camera, chúng được xếp dọc ở góc trên bên trái như những mẫu của năm ngoái.",1
2723,"Nó không phải nằm trong một khối chữ nhật như, nhưng cũng chẳng ảnh hưởng gì tới tính năng camera cả.",0
2724,Cảm biến vân tay không được tích hợp trong màn hình vì nó không phải tấm nền OLED.,0
2725,Nó cũng không gắn bên như những điện thoại tầm trung mà nó nằm ở phía sau.,0
2726,Tất nhiên như vậy vẫn tốt và cảm biến vân tay vẫn làm tốt nhiệm vụ của mình.,0
2727,Mở khóa chính xác nhưng không nhanh như những điện thoại cao cấp hơn mà thôi.,1
2728,Khung máy vẫn là nhựa và nó hoàn thiện tương tự như mặt lưng của nó.,0
2729,Khung không phẳng mà nó hơi cong theo sự bo cong của mặt lưng.,0
2730,Điều này cho cảm giác cầm nắm liền mạch và dễ chịu.,0
2731,Các cổng kết nối và nút điều khiển cũng nằm trên khung này.,0
2732,Cạnh bên trái Samsung Galaxy A11,0
2733,"Cạnh bên trái là nơi của khay sim, ở đây chúng ta có 3 vị trí gắn thẻ.",0
2734,2 chỗ cho 2 nano sim và một vị trí độc lập cho thẻ nhớ micro-SD.,0
2735,Như vậy bạn không cần suy nghĩ về lựa chọn dùng 2 sim hay mở rộng bộ nhớ rồi.,0
2736,Cạnh phải Samsung Galaxy A11,0
2737,Cạnh bên phải là nút nguồn cùng thanh tăng giảm âm lượng như thường lệ.,0
2738,Các nút này đều được làm bằng nhựa nhưng có độ nẩy tốt và khá chắc chắn.,0
2739,Cạnh trên Samsung Galaxy A11,0
2740,Cạnh trên là nơi của micro phụ cùng với jack cắm tai nghe 3.5 mm.,0
2741,Như vậy tai nghe đã không ở cạnh dưới nữa mà được chuyển lên ở cạnh trên này.,0
2742,Dù sao thì có jack tai nghe vẫn là một ưu điểm của chiếc điện thoại này.,0
2743,Cạnh dưới Samsung Galaxy A11,0
2744,"Galaxy A11 đã được trang bị cổng sạc USB type C, nó cho phép tốc độ sạc và truyền dữ liệu nhanh hơn nhiều so với micro-USB trước đây.",1
2745,Cạnh đó là micro chính và đối diện là loa ngoài khá lớn.,0
2746,Samsung Galaxy A11 là một sản phẩm hiếm hoi ở tầm giá 3 triệu có thiết kế màn hình đục lỗ.,0
2747,Điều đó cho phép không gian hiển thị lớn hơn và trải nghiệm màn hình được nâng cao.,1
2748,"Đó là một tấm nền PLS TFT 6.4 inch nên góc nhìn nó không cao như IPS, tất nhiên không thể yêu cầu một tấm nền OLED ở đây.",1
2749,Độ phân giải màn hình chỉ dừng lại ở mức HD+ (720 x 1560 pixel) với mật độ điểm ảnh khá thấp – 268ppi.,0
2750,Nói chung màn hình này chỉ dùng cho lướt web thì được nhưng xem phim chất lượng cao thì vẫn chưa đáp ứng được.,0
2751,Màn hình Samsung Galaxy A11,0
2752,"Với công nghệ màn hình TFT, bạn vẫn có màn hình khá sáng, đủ để sử dụng ban ngày nhưng dưới ánh nắng trực tiếp thì không thể.",0
2753,Thêm vào đó là màu sắc tái tạo không rực rỡ như những màn hình Samsung vốn có.,0
2754,Tất nhiệt nó “nhạt nhòa” hơn so với màn hình IPS và OLED khá nhiều.,1
2755,Galaxy A11 chạy hệ điều hành Android 10 với tùy chỉnh One UI 2.1. Đây là hệ điều hành mới nhất của năm nay.,1
2756,Có nghĩa là bạn sẽ trải nghiệm giao diện và phần mềm tương tự như những điện thoại hàng đầu của Samsung năm nay.,1
2757,alt: Đánh giá Samsung Galaxy A11,0
2758,des: Đánh giá Samsung Galaxy A11,0
2759,Trừ các tính năng yêu cầu phần cứng cao cấp ở những sản phẩm đắt tiền hơn thì tất cả tính năng mới đều thể hiện ở A11.,0
2760,"Điều hướng toàn màn hình, thông báo được cải thiện, chủ đề tối trên toàn hệ thống, v.v.",0
2761,Samsung vẫn tạo ra nhiều bản sao ứng dụng của Google mà bạn không thể xóa đi hoặc không xóa được hoàn toàn.,0
2762,Điều này có nghĩa là nó vẫn chiếm một phần bộ nhớ không hiệu quả.,0
2763,Bạn cũng không thể sử dụng trình khởi chạy của bên thứ 3 với điều hướng cử chỉ mới.,0
2764,Nhưng nhìn chung là One UI 2.1 hoạt động tốt và mình không có phàn nàn gì về nó cả.,0
2765,Samsung Galaxy A11 chỉ được trang bị bộ xử lý Snapdragon 450 với GPU Adreno 506 mà thôi.,0
2766,Tất nhiên không thể đòi hỏi chipset quá mạnh như ở điện thoại tầm trung hay cao cấp ở đây được.,0
2767,Nhưng Snapdragon 450 vẫn hơi đuối ở tầm giá rẻ này khi các đối thủ có những con chip tầm Snapdragon 665.,1
2768,Đánh giá đồ họa bằng 3Dmark,0
2769,Đánh giá hiệu năng bằng PC Mark,0
2770,Dựa vào những bài đánh giá trên chúng ta có thể thấy được các điểm số:,0
2771,Chúng thực sự không quá cao nhưng đủ dùng cho một điện thoại ở tầm giá này.,0
2772,Và để đánh giá chính xác hơn một chút thì hãy cùng mình thực nghiệm với các tựa game thông dụng hiện nay nhé.,0
2773,Nói về khả năng chơi game thì chúng ta dựa hầu hết vào bộ xử lý của điện thoại.,0
2774,Và Snapdragon 450  không nhanh và mạnh như những điện thoại tầm trung hay cao cấp.,1
2775,Tuy nhiên nó cung cấp vừa đủ để chơi game giải trí ở tầm giá 3 triệu.,0
2776,Chơi PUBG mobile với Galaxy A11,0
2777,Đối với tựa game như PUBG mobile thì bạn vẫn có thể chơi được ở mức cấu hình như trong hình trên.,0
2778,"Thực sự, bạn nên cho các lựa chọn xuống tới thấp nhất để nó mượt hơn.",0
2779,Lúc bung dù hay sấy liên thanh thì nó sẽ giật lag và bạn cũng chẳng biết đang bắn vào đâu.,0
2780,Đây đơn giản chỉ là bộ xử lý giá rẻ nên mình không đánh giá cao khả năng chơi game của điện thoại.,0
2781,Chơi Liên Quân Mobile với Galaxy A11,0
2782,Chuyển sang tựa game Liên Quân thì bạn vẫn chỉ có thể trải nghiệm ở mức cài đặt thấp nhất mà thôi.,0
2783,"Đặc biệt là combat sẽ bị giật lag nhiều hơn đấy, khi chơi những vị tướng cơ động sẽ mất đi tính cơ động vì sự giật lag như thế.",0
2784,Tóm lại nếu bạn dùng điện thoại giá rẻ này để leo rank thì chắc chắn bạn sẽ phải thất vọng rồi.,0
2785,Nếu muốn chơi game tốt thì có nhiều lựa chọn khác ở tầm trung và cao cấp phù hợp hơn.,0
2786,Chỉ cần chipset cỡ Snapdragon 720G trở lên là chiến game tốt rồi.,0
2787,Samsung Galaxy A11 trang bị bộ 3 camera sau bao gồm:,0
2788,"Và 1 camera selfie 8 MP, f / 2.0",0
2789,"Chúng ta có thể thấy khá ít điện thoại giá rẻ lại trang bị 3 camera như Galaxy A11, nó tạo ra khả năng chụp ảnh đa dạng hơn cho thiết bị.",0
2790,Đó cũng là một ưu điểm nổi bật của chiếc điện thoại Samsung này nhưng chất lượng hình ảnh thì như thế nào?,0
2791,Chất lượng hình ảnh,0
2792,Đi kèm với một điện thoại giá rẻ thì bạn cần chấp nhận với một camera giá rẻ.,0
2793,Chính vì thế bạn không thể đòi hỏi quá cao đối với camera của Galaxy A11 được.,0
2794,Nhưng mình nhận thấy camera của A11 làm tốt công việc của nó ở mức giá 3 triệu.,0
2795,Mặc dù hình ảnh vẫn hơi mất nét ở các cạnh nhưng ảnh chụp đủ sáng của camera chính là hoàn toàn đủ tốt để sử dụng.,0
2796,Màu sắc tái tạo hơi mờ nhạt nhưng đó là điều bình thường và mình nghĩ bạn phải chấp nhận thôi!,0
2797,Ảnh chụp đủ sáng từ camera chính,0
2798,Khi sử dụng camera góc siêu rộng bạn sẽ nhận được những khung hình rộng hơn.,1
2799,Nhưng chất lượng không thể sánh bằng camera chính được.,1
2800,Những hình ảnh bị mờ rất nhiều ở các cạnh và góc.,0
2801,Thực sự thì Snapdragon 450 không thể đáp ứng chỉnh sửa hiệu quả tối đa cho camera góc siêu rộng được.,0
2802,Ảnh chụp đủ sáng từ camera góc siêu rộng,0
2803,Điều khá thú vị là bạn có thể chụp cận cảnh bằng camera chính hoặc ultrawide.,0
2804,"Nhưng các góc cạnh của hình ảnh vẫn mờ, tất nhiên chi tiết vẫn rất tốt ở khu vực giữa.",0
2805,Ảnh chụp cận cảnh từ camera chính,0
2806,Chụp chân dung từ camera chính và sự hỗ trợ bởi cảm biến chiều sâu cho kết quả khá tốt.,0
2807,Phát hiện chủ thể hợp lý và xóa phông khá tự nhiên.,0
2808,Nhưng nó không thể làm tốt việc tách biệt chủ thể như những camera cao cấp được.,1
