,content,comparative,subject,object,aspect,predicate,label,NER
3515,"Khi mở ra , cả Galaxy Z Flip 4 và Find N2 Flip trông giống như những chiếc điện thoại bình thường với màn hình phụ ở phía sau , nhưng khi gập lại thì bạn sẽ có những thiết bị cực kỳ nhỏ gọn , dễ dàng cầm nắm bằng một tay .",1,"['Galaxy Z Flip 4', 'Find N2 Flip']","['những chiếc điện thoại bình thường', 'những chiếc điện thoại bình thường']","['', '']","['trông giống như', 'trông giống như']","[2, 2]","[[0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 1, 2, 2, 7, 8, 8, 3, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 1, 2, 2, 7, 8, 8, 3, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
3516,"Hơn nữa , Galaxy Z Flip 4 còn hỗ trợ khả năng kháng nước đạt tiêu chuẩn IPX8 , tính năng mà Find N2 Flip đã bỏ lỡ .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3517,alt : Ngôn ngữ thiết kế khá giống nhau,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
3518,des : Ngôn ngữ thiết kế khá giống nhau,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
3519,Màn hình,0,[],[],[],[],[],"[0, 0]"
3520,Các thông số màn hình chính của Oppo Find N2 Flip và Z Flip 4 không có nhiều sự khác biệt .,1,['Oppo Find N2 Flip'],['Z Flip 4'],['thông số màn hình chính'],['không có nhiều sự khác biệt'],[2],"[[0, 5, 6, 6, 6, 6, 0, 1, 2, 2, 2, 0, 3, 4, 4, 7, 8, 8, 8, 8, 8, 0]]"
3521,alt : Find N2 Flip có kích thước nhỉnh hơn,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3522,des : Find N2 Flip có kích thước nhỉnh hơn,1,"['Find N2 Flip', 'Find N2 Flip']","['', '']","['kích thước', 'kích thước']","['nhỉnh hơn', 'nhỉnh hơn']","[6, 6]","[[0, 0, 1, 2, 2, 0, 5, 6, 7, 8], [0, 0, 1, 2, 2, 0, 5, 6, 7, 8]]"
3523,Độ phân giải 1080 x 2520 pixels cùng tần số quét 120Hz và độ sáng tối đa đạt 1600 nits .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3524,"Samsung Z Flip 4 nhỏ hơn một chút với màn hình 6.7 inches , sử dụng tấm nền Dynamic AMOLED 2X .",1,['Samsung Z Flip 4'],[''],['màn hình'],['nhỏ hơn một chút'],[7],"[[1, 2, 2, 2, 7, 8, 8, 8, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
3525,Tần số quét 120Hz nhưng độ phân giải lên tới 1080x 2640 pixels .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3526,alt : Find N2 Flip có kích thước nhỉnh hơn,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3527,des : Find N2 Flip có kích thước nhỉnh hơn,1,[],[],[],[],[],[]
3528,Camera,0,[],[],[],[],[],[0]
3529,"Oppo Find N2 Flip sở hữu phần máy ảnh ấn tượng hơn , gồm cảm biến chính Sony IMX890 tốt hơn với độ phân giải 50MP nhưng thiếu công nghệ chống rung quang học ( OIS ) , trong khi camera chính Galaxy Z Flip 4 có tính năng này nhưng chỉ sở hữu độ phân giải 12MP .",1,"['Oppo Find N2 Flip', 'Oppo Find N2 Flip']","['Galaxy Z Flip 4', 'Galaxy Z Flip 4']","['máy ảnh', 'cảm biến chính']","['ấn tượng hơn', 'tốt hơn']","[6, 6]","[[1, 2, 2, 2, 0, 0, 0, 5, 6, 7, 8, 8, 0, 0, 5, 6, 6, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 2, 2, 2, 0, 0, 0, 5, 6, 7, 8, 8, 0, 0, 5, 6, 6, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
3530,Camera selfie của điện thoại Oppo có độ phân giải lên tới 32MP với HDR và panorama .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3531,"Về cơ bản , chất lượng camera của hai máy đều mang đến những bức ảnh hấp dẫn người chụp .",1,['hai máy'],['hai máy'],['chất lượng camera'],['đều mang đến những bức ảnh hấp dẫn người chụp'],[2],"[[0, 0, 0, 0, 5, 6, 6, 0, 1, 2, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0]]"
3532,"Tuy nhiên với thông số cao hơn đi kèm các thuật toán hỗ trợ chụp ảnh , camera của Find N2 Flip hấp dẫn hơn chiếc điện thoại gập còn lại .",1,"['Find N2 Flip', 'Find N2 Flip']","['chiếc điện thoại gập còn lại', 'chiếc điện thoại gập còn lại']","['camera', 'camera']","['hấp dẫn hơn', 'thông số cao hơn']","[6, 6]","[[0, 0, 0, 7, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 2, 2, 7, 8, 8, 3, 4, 4, 4, 4, 4, 0], [0, 0, 0, 7, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 2, 2, 7, 8, 8, 3, 4, 4, 4, 4, 4, 0]]"
3533,alt : OPPO Find N2 Flip sở hữu phần máy ảnh ấn tượng hơn,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3534,des : OPPO Find N2 Flip sở hữu phần máy ảnh ấn tượng hơn,1,['OPPO Find N2 Flip'],[''],['máy ảnh'],['ấn tượng hơn'],[6],"[[0, 0, 1, 2, 2, 2, 0, 0, 0, 5, 6, 7, 8, 8]]"
3535,Hiệu năng,0,[],[],[],[],[],"[0, 0]"
3536,Hai chiếc điện thoại gập được trang bị hai chip xử lý mạnh mẽ đến từ hai thương hiệu lớn .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3537,"Galaxy Z Flip 4 sử dụng chip Snapdragon 8 + Gen 1 của nhà Qualcomm , N2 Flip sẽ dùng chip Dimensity 9000 + của Mediatek .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3538,Đây đều là hai chip xử lý được đánh giá cao trong phân khúc cao cấp hiện nay .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3539,"Trên lý thuyết , chip Dimensity 9000 + có hiệu suất hoạt động tốt hơn Snapdragon 8 + Gen 1 .",1,['Dimensity 9000 +'],['Snapdragon 8 + Gen 1'],['hiệu suất hoạt động'],['tốt hơn'],[6],"[[0, 0, 0, 0, 0, 1, 2, 2, 0, 5, 6, 6, 6, 7, 8, 3, 4, 4, 4, 4, 0]]"
3540,Tuy nhiên hai chip xử lý cùng được sản xuất trên tiến trình 4nm nhưng khả năng tiết kiệm điện năng lại không có quá nhiều chênh lệch .,1,['hai chip xử lý'],['hai chip xử lý'],['khả năng tiết kiệm điện năng'],['không có quá nhiều chênh lệch'],[2],"[[0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 6, 6, 0, 7, 8, 8, 8, 8, 8, 0]]"
3541,alt : Trang bị hai chip xử lý mạnh mẽ đến từ hai thương hiệu lớn,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3542,des : Trang bị hai chip xử lý mạnh mẽ đến từ hai thương hiệu lớn,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3543,Pin và sạc,0,[],[],[],[],[],"[0, 0, 0]"
3544,Oppo đã trang bị viên pin có mức dung lượng 4300mAh cho điện thoại gập của hãng .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3545,Còn Z Flip 4 lại chỉ sở hữu viên pin dung lượng 3700mAh .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3546,"Oppo còn hỗ trợ công nghệ sạc nhanh có dây 44W , so với sạc 25W của Z Flip 4 .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3547,Do sức mạnh đến từ bộ vi xử lý tương tự nhau nên không có nhiều sự khác biệt về khả năng tiết kiệm điện năng .  [original],1,"['', '']","['', '']","['bộ vi xử lý', 'khả năng tiết kiệm điện năng']","['tương tự nhau', 'không có nhiều sự khác biệt']","[2, 1]","[[0, 0, 0, 0, 0, 5, 6, 6, 6, 7, 8, 8, 0, 7, 8, 8, 8, 8, 8, 0, 5, 6, 6, 6, 6, 6, 0, 0, 0], [0, 0, 0, 0, 0, 5, 6, 6, 6, 7, 8, 8, 0, 7, 8, 8, 8, 8, 8, 0, 5, 6, 6, 6, 6, 6, 0, 0, 0]]"
3548,Do sức mạnh đến từ bộ vi xử lý tương tự nhau nên không có nhiều sự khác biệt về khả năng tiết kiệm điện năng .  [quintuple],1,"['', '']","['', '']","['bộ vi xử lý', 'khả năng tiết kiệm điện năng']","['tương tự nhau', 'không có nhiều sự khác biệt']","[2, 2]","[[0, 0, 0, 0, 0, 5, 6, 6, 6, 7, 8, 8, 0, 7, 8, 8, 8, 8, 8, 0, 5, 6, 6, 6, 6, 6, 0, 0, 0], [0, 0, 0, 0, 0, 5, 6, 6, 6, 7, 8, 8, 0, 7, 8, 8, 8, 8, 8, 0, 5, 6, 6, 6, 6, 6, 0, 0, 0]]"
3549,"Vậy nên với dung lượng cao hơn , Find N2 Flip có thời lượng hoạt động dài hơn thiết bị còn lại .",1,"['Find N2 Flip', 'Find N2 Flip']","['thiết bị còn lại', 'thiết bị còn lại']","['thời lượng hoạt động', 'dung lượng']","['dài hơn', 'cao hơn']","[6, 6]","[[0, 0, 0, 5, 6, 7, 8, 0, 1, 2, 2, 0, 5, 6, 6, 6, 7, 8, 3, 4, 4, 4, 0], [0, 0, 0, 5, 6, 7, 8, 0, 1, 2, 2, 0, 5, 6, 6, 6, 7, 8, 3, 4, 4, 4, 0]]"
3550,alt : Không có nhiều sự khác biệt về khả năng tiết kiệm điện năng,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3551,des : Không có nhiều sự khác biệt về khả năng tiết kiệm điện năng,1,[''],[''],['khả năng tiết kiệm điện năng'],['Không có nhiều sự khác biệt'],[2],"[[0, 0, 7, 8, 8, 8, 8, 8, 0, 5, 6, 6, 6, 6, 6]]"
3552,4 .,0,[],[],[],[],[],"[0, 0]"
3553,alt : Bạn có thể mua điện thoại tại Thế Giới Di Động,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3554,des : Bạn có thể mua điện thoại tại Thế Giới Di Động,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3555,Bài viết trên đây đã giúp bạn so sánh Oppo Find N2 Flip và Samsung Galaxy Z Flip 4 : Nên mua máy nào ?,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3556,Hẹn gặp lại bạn ở các bài viết sau !,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3557,title : Những lý do bạn nên sở hữu Samsung Galaxy S23 ngay hôm nay,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3558,Samsung đã chính thức trình làng dòng điện thoại Galaxy S23 mới nhất của mình trong sự kiện Unpacked 2023 vừa rồi .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3559,"Tuy rằng phải đến 17 / 2 này Galaxy S23 mới chính thức có mặt tại các cửa hàng trên toàn quốc , bạn hoàn toàn có thể tham khảo cấu hình máy ngay từ bây giờ để có thể quyết định xem liệu rằng có nên “ xuống tay ” hay không .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3560,Hãy cùng Hoàng Hà Mobile điểm qua một vài những ưu điểm vượt trội trên Samsung Galaxy S23 series – những chiếc flagship mới nhất của ông lớn đến từ Hàn Quốc này .,1,['Samsung Galaxy S23 series'],[''],[''],['mới nhất của ông lớn đến từ Hàn Quốc này'],[3],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0]]"
3561,Sở hữu chipset mới vô cùng mạnh mẽ,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0]"
3562,alt : galaxy-s23 - 3,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
3563,des :,0,[],[],[],[],[],"[0, 0]"
3564,"Theo thông lệ , các mẫu điện thoại mới ra mắt của nhà Samsung đều được trang bị những con chip vô cùng “ xịn xò ” , hứa hẹn những bước tiến lớn về hiệu suất và độ tiết kiệm năng lượng .",1,['các mẫu điện thoại mới ra mắt của nhà Samsung'],['các mẫu điện thoại mới ra mắt của nhà Samsung'],['những con chip vô cùng “ xịn xò ”'],['đều được trang bị'],[2],"[[0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 8, 8, 8, 5, 6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
3565,Và con chip Snapdragon 8 Gen 2 đi kèm với dòng S23 này là lời khẳng định hoàn hảo nhất cho “ thông lệ ” của tập đoàn công nghệ hàng đầu thế giới này .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3566,"Dòng điện thoại Galaxy S23 không chỉ đơn thuần sở hữu chipset Qualcomm silicon phiên bản sẵn có mới nhất ; thay vào đó , nó sẽ có một phiên bản khác mang tên Snapdragon 8 Gen 2 Mobile Platform dành riêng cho thế hệ Galaxy này .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3567,Phiên bản mới này sẽ giúp lõi CPU chính sở hữu một tốc độ xung nhịp đáng kinh ngạc .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3568,"Đến nay , vẫn chưa có kết quả thử nghiệm cụ thể cho toàn bộ dòng Galaxy S23 .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3569,"Tuy nhiên , một số bài kiểm tra cho rằng S23 Ultra đã dễ dàng đánh bại các thiết bị Android khác đang có mặt trên thị trường và thậm chí còn vượt qua kết quả đa lõi Geekbench của iPhone 14 .",1,"['S23 Ultra', 'S23 Ultra']","['các thiết bị Android khác đang có mặt trên thị trường', 'iPhone 14']","['một số bài kiểm tra', 'kết quả đa lõi Geekbench']","['dễ dàng đánh bại', 'vượt qua']","[6, 6]","[[0, 0, 0, 5, 6, 6, 6, 6, 0, 0, 1, 2, 0, 7, 8, 8, 8, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 0, 0, 0, 7, 8, 5, 6, 6, 6, 6, 0, 3, 4, 0], [0, 0, 0, 5, 6, 6, 6, 6, 0, 0, 1, 2, 0, 7, 8, 8, 8, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 0, 0, 0, 7, 8, 5, 6, 6, 6, 6, 0, 3, 4, 0]]"
3570,iPhone 14 Pro ( sử dụng chipset A16 Bionic ) dường như đang là thiết bị đang có hiệu năng tốt nhất ở thời điểm hiện tại .,1,['iPhone 14 Pro'],[''],['hiệu năng'],['tốt nhất ở thời điểm hiện tại'],[3],"[[1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 7, 8, 8, 8, 8, 8, 8, 0]]"
3571,"Tuy nhiên , chúng ta cần phải chờ xem người dùng sẽ có trải nghiệm như thế nào khi thật sự “ con quái vật ” đến từ nhà Samsung này .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3572,"Với lượng RAM bổ sung của mình , S23 có thể phần nào được hưởng lợi về hiệu năng của chip hơn các điện thoại khác .",1,['S23'],['các điện thoại khác'],['hiệu năng của chip'],['phần nào được hưởng lợi về hiệu năng của chip hơn'],[6],"[[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 7, 8, 8, 8, 8, 8, 5, 6, 6, 6, 8, 3, 4, 4, 4, 0]]"
3573,"Với mức giá này , những bổ sung như vậy là một ưu điểm nổi bật mà khó có chiếc điện thoại nào có thể sánh kịp",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3574,Độ sáng màn hình vượt trội,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0]"
3575,"Trước đây , một số reviewer đã thực hiện so sánh độ sáng màn hình của Galaxy S22 , iPhone 14 và Pixel 7 để xem đâu là chiếc điện thoại sở hữu màn hình tốt nhất .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3576,Kết quả không quá chênh lệch giữa các chiếc điện thoại trên và phần thắng nhỉnh về Samsung .,1,"['các chiếc điện thoại trên', 'Samsung']","['các chiếc điện thoại trên', '']","['Kết quả', '']","['không quá chênh lệch', 'phần thắng nhỉnh về']","[2, 6]","[[5, 6, 7, 8, 8, 8, 0, 1, 2, 2, 2, 2, 0, 7, 8, 8, 8, 1, 0], [5, 6, 7, 8, 8, 8, 0, 1, 2, 2, 2, 2, 0, 7, 8, 8, 8, 1, 0]]"
3577,Liệu rằng dòng S23 có giữ vững ngôi vương này cho Samsung ?,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3578,alt : samsung-galaxy-s23 - vs-s23 - plus-hands-on - 4,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
3579,des :,0,[],[],[],[],[],"[0, 0]"
3580,Màn hình của Galaxy S22 đã rất sáng kể từ khi mới ra mắt .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3581,Chiếc điện thoại này sở hữu độ sáng đến 1.300 nit .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3582,Và dường như độ sáng này là chưa đủ đối với Samsung .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3583,Hãng đã tiếp tục cải thiện và tăng thêm độ sáng của màn hình trên S23 .,1,['S23'],[''],['độ sáng của màn hình'],['cải thiện và tăng thêm'],[6],"[[0, 0, 0, 0, 7, 8, 8, 8, 8, 5, 6, 6, 6, 6, 0, 1, 0]]"
3584,"Đối với Galaxy S23 , nó sẽ sở hữu độ sáng tối đa lên đến 1.750 nit – một độ sáng vượt trội hơn các đối thủ khác trong tầm giá .",1,['Galaxy S23'],['các đối thủ khác trong tầm giá'],['độ sáng'],['vượt trội hơn'],[6],"[[0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 7, 8, 8, 3, 4, 4, 4, 4, 4, 4, 0]]"
3585,Thiết kế cứng cáp nhưng không kém phần sang trọng,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3586,Một vài số liệu cho thấy rằng dòng Galaxy S23 bền hơn rất nhiều so với tiền nhiệm của nó .,1,['Galaxy S23'],['tiền nhiệm của nó'],[''],['bền hơn rất nhiều'],[6],"[[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 7, 8, 8, 8, 0, 0, 3, 4, 4, 4, 0]]"
3587,"Tuy nhiên , chúng ta phải đợi đến khi các reviewer và người dùng thử nghiệm các bài drop-test mới có thể biết được độ bền thật sự của dòng điện thoại này .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3588,alt : Samsung_Galaxy_S23 _ S23 _ Plus_S23 _ Ultra_case_concept_drdNBC,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
3589,des :,0,[],[],[],[],[],"[0, 0]"
3590,Một trong những ưu điểm của dòng S23 đó chính là đây sẽ là dòng sản phẩm đầu tiên được trang bị kính cường lực Gorilla Glass Victus 2 của Corning .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3591,Chắc chắn đây “ lớp giáp ” hoàn hảo cho cả mặt trước lẫn mặt sau của điện thoại .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3592,S23 vẫn sẽ sở hữu chất liệu nhôm chống trầy xước – một chất liệu thường thấy trên các flagship của Samsung ra mắt năm ngoái .,1,['S23'],['các flagship của Samsung ra mắt năm ngoái'],['chất liệu nhôm chống trầy xước'],['vẫn sẽ sở hữu'],[2],"[[1, 7, 8, 8, 8, 5, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 4, 4, 4, 4, 0]]"
3593,"Bên cạnh đó , chiếc điện thoại này cũng sẽ sở hữu khả năng chống nước và bụi IP68 .",1,['chiếc điện thoại này'],[''],['khả năng chống nước và bụi IP68'],['cũng sẽ sở hữu'],[2],"[[0, 0, 0, 0, 1, 2, 2, 2, 7, 8, 8, 8, 5, 6, 6, 6, 6, 6, 6, 0]]"
3594,"Nếu bạn là người muốn sở hữu một chiếc điện thoại với độ bền cao , Samsung Galaxy S23 chắc chắn là một sự lựa chọn hoàn hảo .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3595,Camera trước được cải tiến,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
3596,"Đối với mỗi flagship mới được ra mắt , Samsung luôn cải tiến các camera của mình .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3597,Và chắc chắn camera trước của dòng S23 không là ngoại lệ .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3598,alt : galaxy S23,0,[],[],[],[],[],"[0, 0, 0, 0]"
3599,des :,0,[],[],[],[],[],"[0, 0]"
3600,"So với tiền nhiệm S22 ( sở hữu camera trước 10MP ) , S23 đã có camera trước với độ phân giải lên đến 12MP vô cùng sắc nét .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3601,Đây chắc chắn là một cải tiến vô cùng quan trọng giúp cho trải nghiệm facetime và chụp ảnh selfie của người dùng trở nên tốt hơn phiên bản cũ .,1,"['', '']","['phiên bản cũ', 'phiên bản cũ']","['trải nghiệm facetime', 'chụp ảnh selfie']","['tốt hơn', 'tốt hơn']","[6, 6]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 5, 6, 6, 0, 0, 0, 0, 0, 7, 8, 3, 4, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 5, 6, 6, 0, 0, 0, 0, 0, 7, 8, 3, 4, 4, 0]]"
3602,Nâng cấp trên camera trước không chỉ dừng lại ở việc tăng MP trên cảm biến máy ảnh .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
